,donorID,campaignID,frequency_donor,total_donated,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,total_amount_1_month,total_freq_1_month,total_amount_2_month,total_freq_2_month,total_amount_3_month,total_freq_3_month,total_amount_4_month,total_freq_4_month,total_amount_5_month,total_freq_5_month,total_amount_6_month,total_freq_6_month,Recency_dono,zipcode,province,region,gender,language,total_freq_till_now,total_amount_till_now,freq_out_campaign,amount_out_campaign,freq_in_campaign,amount_in_campaign,total_amount_till_last_3_years,total_freq_till_last_3_years,donated_more_than30_duringdv,Age
0,100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861.0,4.0,2.0,1.0,3.0,12.0,178.49,1.0,12.39,11.0,166.1,0.0,0.0,0,50.0
1,100002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2260.0,1.0,2.0,0.0,3.0,1.0,20.0,0.0,0.0,1.0,20.0,20.0,1.0,0,66.0
2,100004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.0,2.0,1.0,1.0,2.0,26.0,716.22,1.0,24.79,25.0,691.4300000000001,0.0,0.0,0,66.0
3,100008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.0,4.0,2.0,0.0,2.0,3.0,124.37,0.0,0.0,3.0,124.37,0.0,0.0,0,81.0
4,100009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.0,2.0,1.0,0.0,2.0,19.0,326.78000000000003,0.0,0.0,19.0,326.78000000000003,0.0,0.0,0,86.0
5,100010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.0,2.0,1.0,0.0,2.0,1.0,40.0,0.0,0.0,1.0,40.0,40.0,1.0,0,35.0
6,100011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.0,2.0,1.0,0.0,3.0,1.0,100.0,0.0,0.0,1.0,100.0,100.0,1.0,0,55.0
7,100012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.0,2.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,1.0,5.0,5.0,1.0,0,41.0
8,100013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.0,2.0,1.0,1.0,2.0,1.0,30.0,0.0,0.0,1.0,30.0,30.0,1.0,0,44.0
9,100014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,1.0,2.0,0.0,3.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,32.0
10,100016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.0,2.0,1.0,0.0,2.0,1.0,32.23,0.0,0.0,1.0,32.23,0.0,0.0,0,39.0
11,100017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.0,2.0,1.0,0.0,2.0,4.0,51.800000000000004,0.0,0.0,4.0,51.800000000000004,0.0,0.0,0,61.0
12,100018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.0,2.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,1.0,5.0,5.0,1.0,0,25.0
13,100019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.0,2.0,1.0,0.0,2.0,3.0,90.0,0.0,0.0,3.0,90.0,60.0,2.0,0,47.0
14,100021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.0,2.0,1.0,0.0,2.0,9.0,181.47,0.0,0.0,9.0,181.47,0.0,0.0,0,45.0
15,100022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.0,2.0,1.0,0.0,2.0,2.0,25.0,0.0,0.0,2.0,25.0,0.0,0.0,0,64.0
16,100023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,2.0,1.0,0.0,2.0,1.0,6.5,0.0,0.0,1.0,6.5,6.5,1.0,0,63.0
17,100024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.0,2.0,1.0,0.0,3.0,12.0,391.76,0.0,0.0,12.0,391.76,0.0,0.0,0,24.0
18,100025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.0,4.0,2.0,0.0,3.0,111.0,1750.03,1.0,20.0,110.0,1730.03,135.0,9.0,0,54.0
19,100026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,1.0,2.0,1.0,3.0,8.0,125.0,1.0,32.0,7.0,93.0,0.0,0.0,0,35.0
20,100028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.0,2.0,1.0,0.0,2.0,1.0,10.0,0.0,0.0,1.0,10.0,10.0,1.0,0,46.0
21,100029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3080.0,4.0,2.0,0.0,3.0,2.0,40.0,0.0,0.0,2.0,40.0,40.0,2.0,0,45.0
22,100031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.0,2.0,1.0,0.0,3.0,1.0,10.0,0.0,0.0,1.0,10.0,10.0,1.0,0,52.0
23,100032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.0,2.0,1.0,0.0,2.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,43.0
24,100034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.0,2.0,1.0,0.0,3.0,1.0,25.0,0.0,0.0,1.0,25.0,25.0,1.0,0,59.0
25,100035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3080.0,4.0,2.0,0.0,2.0,3.0,99.16,0.0,0.0,3.0,99.16,0.0,0.0,0,80.0
26,100036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.0,2.0,1.0,1.0,3.0,1.0,39.0,0.0,0.0,1.0,39.0,39.0,1.0,0,57.0
27,100037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,2.0,1.0,1.0,3.0,1.0,12.0,0.0,0.0,1.0,12.0,12.0,1.0,0,30.0
28,100039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.0,2.0,1.0,0.0,2.0,9.0,65.0,0.0,0.0,9.0,65.0,45.0,7.0,0,66.0
29,100040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.0,2.0,1.0,0.0,3.0,1.0,61.97,0.0,0.0,1.0,61.97,0.0,0.0,0,50.0
30,100041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,2.0,1.0,0.0,2.0,16.0,555.0799999999999,1.0,24.79,15.0,530.29,50.0,1.0,0,36.0
31,100042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.0,2.0,1.0,0.0,2.0,1.0,30.0,0.0,0.0,1.0,30.0,30.0,1.0,0,64.0
32,100043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,2.0,1.0,1.0,3.0,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,0,28.0
33,100045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.0,2.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,1.0,5.0,5.0,1.0,0,86.0
34,100046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.0,2.0,1.0,0.0,2.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,0,30.0
35,100048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,2.0,1.0,0.0,2.0,2.0,75.0,0.0,0.0,2.0,75.0,39.0,1.0,0,42.0
36,100051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,2.0,1.0,1.0,2.0,2.0,15.0,0.0,0.0,2.0,15.0,10.0,1.0,0,26.0
37,100052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,2.0,1.0,0.0,2.0,1.0,10.0,0.0,0.0,1.0,10.0,10.0,1.0,0,53.0
38,100053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.0,2.0,1.0,1.0,3.0,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,0,24.0
39,100055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,2.0,1.0,1.0,2.0,2.0,66.0,0.0,0.0,2.0,66.0,0.0,0.0,0,52.0
40,100056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,2.0,1.0,1.0,2.0,1.0,25.0,0.0,0.0,1.0,25.0,25.0,1.0,0,27.0
41,100058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,2.0,1.0,1.0,2.0,24.0,333.69,2.0,23.55,22.0,310.13999999999993,0.0,0.0,0,48.0
42,100060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,2.0,1.0,1.0,2.0,1.0,30.0,0.0,0.0,1.0,30.0,30.0,1.0,0,69.0
43,100061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,2.0,1.0,1.0,3.0,1.0,226.0,0.0,0.0,1.0,226.0,0.0,0.0,0,64.0
44,100062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,2.0,1.0,1.0,3.0,9.0,128.64,0.0,0.0,9.0,128.64,20.0,1.0,0,80.0
45,100063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,2.0,1.0,0.0,2.0,6.0,101.69,1.0,24.79,5.0,76.9,0.0,0.0,0,50.0
46,100064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,2.0,1.0,0.0,2.0,1.0,10.0,0.0,0.0,1.0,10.0,10.0,1.0,0,40.0
47,100065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,2.0,1.0,1.0,3.0,8.0,233.57999999999998,0.0,0.0,8.0,233.57999999999998,0.0,0.0,0,42.0
48,100066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.0,2.0,1.0,1.0,2.0,1.0,39.0,0.0,0.0,1.0,39.0,39.0,1.0,0,58.0
49,100068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.0,2.0,1.0,1.0,2.0,10.0,215.64999999999998,0.0,0.0,10.0,215.64999999999998,0.0,0.0,0,25.0
50,100070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.0,2.0,1.0,0.0,3.0,2.0,40.0,0.0,0.0,2.0,40.0,10.0,1.0,0,63.0
51,100073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8400.0,12.0,2.0,0.0,3.0,1.0,30.0,0.0,0.0,1.0,30.0,30.0,1.0,0,32.0
52,100074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.0,2.0,1.0,0.0,3.0,6.0,94.78,0.0,0.0,6.0,94.78,0.0,0.0,0,49.0
53,100075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.0,2.0,1.0,0.0,3.0,1.0,30.0,0.0,0.0,1.0,30.0,30.0,1.0,0,62.0
54,100076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.0,2.0,1.0,1.0,3.0,1.0,20.0,0.0,0.0,1.0,20.0,20.0,1.0,0,33.0
55,100077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.0,2.0,1.0,1.0,2.0,1.0,35.0,0.0,0.0,1.0,35.0,0.0,0.0,0,44.0
56,100079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,1.0,2.0,0.0,3.0,8.0,211.49,0.0,0.0,8.0,211.49,0.0,0.0,0,49.0
57,100081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.0,2.0,1.0,0.0,2.0,1.0,24.79,1.0,24.79,0.0,0.0,0.0,0.0,0,86.0
58,100082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9890.0,3.0,2.0,0.0,3.0,15.0,276.26,1.0,12.39,14.0,263.87,0.0,0.0,0,55.0
59,100083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.0,2.0,1.0,0.0,2.0,1.0,30.0,0.0,0.0,1.0,30.0,30.0,1.0,0,47.0
60,100084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,4.0,2.0,,3.0,3.0,74.37,0.0,0.0,3.0,74.37,0.0,0.0,0,68.0
61,100086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.0,2.0,1.0,0.0,2.0,4.0,49.56,0.0,0.0,4.0,49.56,0.0,0.0,0,42.0
62,100087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.0,2.0,1.0,0.0,2.0,4.0,47.44,0.0,0.0,4.0,47.44,0.0,0.0,0,68.0
63,100089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,4.0,2.0,1.0,3.0,1.0,6.2,0.0,0.0,1.0,6.2,0.0,0.0,0,31.0
64,100090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.0,2.0,1.0,1.0,2.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0,47.0
65,100091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.0,2.0,1.0,1.0,2.0,2.0,22.39,0.0,0.0,2.0,22.39,0.0,0.0,0,51.0
66,100092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.0,2.0,1.0,0.0,2.0,1.0,49.58,0.0,0.0,1.0,49.58,0.0,0.0,0,47.0
67,100093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800.0,6.0,4.0,1.0,2.0,1.0,10.0,0.0,0.0,1.0,10.0,10.0,1.0,0,29.0
68,100094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.0,2.0,1.0,0.0,2.0,5.0,60.0,0.0,0.0,5.0,60.0,10.0,1.0,0,25.0
69,100095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.0,4.0,2.0,0.0,3.0,13.0,353.53,0.0,0.0,13.0,353.53,0.0,0.0,0,70.0
70,100096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.0,2.0,1.0,1.0,3.0,14.0,88.62,0.0,0.0,14.0,88.62,0.0,0.0,0,47.0
71,100097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.0,2.0,1.0,1.0,2.0,5.0,99.92,0.0,0.0,5.0,99.92,90.0,3.0,0,51.0
72,100099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.0,4.0,2.0,0.0,3.0,3.0,37.17,0.0,0.0,3.0,37.17,0.0,0.0,0,39.0
73,100100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.0,2.0,1.0,0.0,3.0,3.0,120.0,0.0,0.0,3.0,120.0,80.0,2.0,0,47.0
74,100101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.0,2.0,1.0,1.0,2.0,13.0,353.53,2.0,54.79,11.0,298.74,0.0,0.0,0,33.0
75,100102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.0,2.0,1.0,0.0,2.0,3.0,74.37,0.0,0.0,3.0,74.37,0.0,0.0,0,73.0
76,100103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.0,2.0,1.0,0.0,2.0,1.0,10.0,0.0,0.0,1.0,10.0,10.0,1.0,0,60.0
77,100104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.0,2.0,1.0,0.0,2.0,3.0,767.0,0.0,0.0,3.0,767.0,0.0,0.0,0,68.0
78,100105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.0,2.0,1.0,1.0,3.0,1.0,20.0,0.0,0.0,1.0,20.0,20.0,1.0,0,23.0
79,100106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420.0,11.0,4.0,1.0,2.0,1.0,13.0,0.0,0.0,1.0,13.0,13.0,1.0,0,58.0
80,100107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.0,2.0,1.0,0.0,3.0,4.0,40.0,1.0,10.0,3.0,30.0,10.0,1.0,0,60.0
81,100108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.0,2.0,1.0,0.0,2.0,7.0,161.12999999999997,0.0,0.0,7.0,161.12999999999997,0.0,0.0,0,67.0
82,100110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090.0,2.0,1.0,0.0,2.0,3.0,74.37,3.0,74.37,0.0,0.0,0.0,0.0,0,45.0
83,100111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.0,4.0,2.0,0.0,3.0,6.0,258.74,0.0,0.0,6.0,258.74,0.0,0.0,0,58.0
84,100112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.0,2.0,1.0,0.0,2.0,2.0,49.0,0.0,0.0,2.0,49.0,49.0,2.0,0,47.0
85,100113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.0,2.0,1.0,0.0,2.0,3.0,74.37,0.0,0.0,3.0,74.37,0.0,0.0,0,41.0
86,100114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9051.0,3.0,2.0,0.0,3.0,8.0,57.040000000000006,0.0,0.0,8.0,57.040000000000006,0.0,0.0,0,60.0
87,100115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.0,2.0,1.0,1.0,2.0,38.0,276.59000000000003,0.0,0.0,38.0,276.59000000000003,0.0,0.0,0,39.0
88,100116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.0,2.0,1.0,0.0,2.0,4.0,139.79,0.0,0.0,4.0,139.79,0.0,0.0,0,38.0
89,100117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6821.0,8.0,4.0,0.0,2.0,2.0,75.0,0.0,0.0,2.0,75.0,75.0,2.0,0,39.0
90,100118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000.0,6.0,4.0,0.0,2.0,2.0,65.0,1.0,30.0,1.0,35.0,35.0,1.0,0,44.0
91,100119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.0,2.0,1.0,0.0,2.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,41.0
92,100120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140.0,2.0,1.0,0.0,2.0,1.0,36.0,0.0,0.0,1.0,36.0,0.0,0.0,0,63.0
93,100121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8670.0,12.0,2.0,1.0,3.0,3.0,79.58,0.0,0.0,3.0,79.58,0.0,0.0,0,30.0
94,100124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,2.0,1.0,0.0,3.0,2.0,76.0,0.0,0.0,2.0,76.0,0.0,0.0,0,42.0
95,100125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.0,2.0,1.0,0.0,3.0,2.0,32.23,0.0,0.0,2.0,32.23,0.0,0.0,0,46.0
96,100126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,2.0,1.0,0.0,3.0,1.0,52.0,0.0,0.0,1.0,52.0,52.0,1.0,1,30.0
97,100127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,2.0,1.0,1.0,2.0,1.0,40.0,0.0,0.0,1.0,40.0,40.0,1.0,0,70.0
98,100129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6900.0,8.0,4.0,0.0,2.0,1.0,36.0,0.0,0.0,1.0,36.0,0.0,0.0,0,68.0
99,100130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,2.0,1.0,0.0,3.0,2.0,43.0,0.0,0.0,2.0,43.0,0.0,0.0,0,70.0
100,100131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,2.0,1.0,0.0,2.0,5.0,132.37,0.0,0.0,5.0,132.37,0.0,0.0,0,44.0
101,100133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,2.0,1.0,0.0,2.0,1.0,30.0,0.0,0.0,1.0,30.0,30.0,1.0,0,54.0
102,100134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,2.0,1.0,0.0,2.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,30.0
103,100136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,2.0,1.0,1.0,3.0,3.0,115.15,0.0,0.0,3.0,115.15,0.0,0.0,0,58.0
104,100137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9870.0,3.0,2.0,0.0,3.0,18.0,484.78000000000003,1.0,24.79,17.0,459.99,0.0,0.0,0,35.0
105,100138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,2.0,1.0,1.0,2.0,1.0,15.0,0.0,0.0,1.0,15.0,15.0,1.0,0,61.0
106,100139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,2.0,1.0,0.0,2.0,2.0,50.0,0.0,0.0,2.0,50.0,25.0,1.0,0,48.0
107,100141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.0,2.0,1.0,1.0,3.0,1.0,39.0,0.0,0.0,1.0,39.0,39.0,1.0,0,85.0
108,100142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.0,2.0,1.0,0.0,2.0,19.0,523.53,1.0,30.0,18.0,493.53,70.0,2.0,0,27.0
109,100143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.0,2.0,1.0,0.0,2.0,1.0,20.0,0.0,0.0,1.0,20.0,0.0,0.0,0,30.0
110,100144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,4.0,2.0,0.0,3.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,0,26.0
111,100145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.0,2.0,1.0,1.0,3.0,1.0,39.0,0.0,0.0,1.0,39.0,39.0,1.0,0,57.0
112,100146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5361.0,10.0,4.0,1.0,2.0,1.0,30.0,0.0,0.0,1.0,30.0,30.0,1.0,0,73.0
113,100147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,2.0,1.0,0.0,2.0,3.0,115.0,0.0,0.0,3.0,115.0,20.0,1.0,0,41.0
114,100149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.0,2.0,1.0,1.0,3.0,10.0,300.0,1.0,30.0,9.0,270.0,0.0,0.0,0,44.0
115,100150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.0,2.0,1.0,0.0,3.0,1.0,10.0,0.0,0.0,1.0,10.0,10.0,1.0,0,29.0
116,100151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.0,2.0,1.0,1.0,3.0,13.0,436.72,1.0,35.0,12.0,401.72,135.0,4.0,0,38.0
117,100152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.0,2.0,1.0,1.0,2.0,1.0,5.0,0.0,0.0,1.0,5.0,5.0,1.0,0,77.0
118,100154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.0,2.0,1.0,0.0,3.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0,29.0
119,100155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.0,2.0,1.0,1.0,3.0,5.0,144.79,0.0,0.0,5.0,144.79,0.0,0.0,0,74.0
120,100158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.0,2.0,1.0,1.0,2.0,5.0,173.95,0.0,0.0,5.0,173.95,0.0,0.0,0,50.0
121,100159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7540.0,5.0,4.0,1.0,2.0,2.0,9.0,0.0,0.0,2.0,9.0,0.0,0.0,0,42.0
122,100160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170.0,2.0,1.0,0.0,2.0,2.0,60.0,0.0,0.0,2.0,60.0,60.0,2.0,0,43.0
123,100161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8370.0,12.0,2.0,1.0,3.0,12.0,210.67999999999995,0.0,0.0,12.0,210.67999999999995,0.0,0.0,0,68.0
124,100162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.0,2.0,1.0,0.0,2.0,1.0,7.44,1.0,7.44,0.0,0.0,0.0,0.0,0,51.0
125,100166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.0,2.0,1.0,1.0,3.0,1.0,40.0,0.0,0.0,1.0,40.0,40.0,1.0,0,24.0
126,100167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.0,2.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,1.0,5.0,5.0,1.0,0,49.0
127,100168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.0,2.0,1.0,0.0,2.0,4.0,131.0,0.0,0.0,4.0,131.0,30.0,1.0,0,62.0
128,100169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.0,2.0,1.0,0.0,3.0,1.0,32.0,0.0,0.0,1.0,32.0,32.0,1.0,0,71.0
129,100170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.0,2.0,1.0,0.0,2.0,2.0,80.0,1.0,40.0,1.0,40.0,80.0,2.0,0,27.0
130,100171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6020.0,5.0,4.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,5.0,5.0,1.0,0,29.0
131,100172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.0,2.0,1.0,0.0,2.0,1.0,30.0,0.0,0.0,1.0,30.0,30.0,1.0,0,63.0
132,100173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.0,2.0,1.0,0.0,2.0,1.0,10.0,0.0,0.0,1.0,10.0,10.0,1.0,0,42.0
133,100174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3090.0,4.0,2.0,0.0,2.0,1.0,25.0,0.0,0.0,1.0,25.0,0.0,0.0,0,49.0
134,100175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.0,2.0,1.0,0.0,2.0,1.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,0,42.0
135,100176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.0,2.0,1.0,0.0,2.0,1.0,15.0,0.0,0.0,1.0,15.0,15.0,1.0,0,42.0
136,100177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.0,2.0,1.0,0.0,3.0,7.0,50.0,0.0,0.0,7.0,50.0,15.0,2.0,0,76.0
137,100178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.0,2.0,1.0,0.0,3.0,1.0,50.0,0.0,0.0,1.0,50.0,50.0,1.0,0,30.0
138,100179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.0,2.0,1.0,0.0,2.0,1.0,39.0,0.0,0.0,1.0,39.0,39.0,1.0,0,48.0
139,100180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,4.0,2.0,1.0,3.0,6.0,148.73999999999998,0.0,0.0,6.0,148.73999999999998,0.0,0.0,0,46.0
140,100181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.0,2.0,1.0,1.0,2.0,1.0,39.0,0.0,0.0,1.0,39.0,39.0,1.0,0,88.0
141,100183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.0,2.0,1.0,0.0,3.0,1.0,80.0,0.0,0.0,1.0,80.0,0.0,0.0,0,51.0
142,100184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.0,2.0,1.0,0.0,3.0,1.0,30.0,0.0,0.0,1.0,30.0,30.0,1.0,0,35.0
143,100187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.0,2.0,1.0,1.0,2.0,2.0,15.0,0.0,0.0,2.0,15.0,15.0,2.0,0,50.0
144,100188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.0,2.0,1.0,0.0,2.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,0,49.0
145,100190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190.0,2.0,1.0,1.0,2.0,10.0,412.68,6.0,253.52,4.0,159.16,30.0,1.0,0,83.0
