,donorID,campaignID,frequency_donor,total_donated,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,total_amount_1_month,total_freq_1_month,total_amount_2_month,total_freq_2_month,total_amount_3_month,total_freq_3_month,total_amount_4_month,total_freq_4_month,total_amount_5_month,total_freq_5_month,total_amount_6_month,total_freq_6_month,Recency_dono,zipcode,province,region,gender,language,total_freq_till_now,total_amount_till_now,freq_out_campaign,amount_out_campaign,freq_in_campaign,amount_in_campaign,total_amount_till_last_3_years,total_freq_till_last_3_years,donated_more_than30_duringdv,Age
7521,116791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8420.0,12,2,0.0,3,14.0,128.52,0.0,0.0,14.0,128.52,0.0,0.0,0,78
7522,116793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570.0,4,2,0.0,3,4.0,34.79,0.0,0.0,4.0,34.79,0.0,0.0,0,60
7523,116794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9041.0,3,2,0.0,3,2.0,14.88,0.0,0.0,2.0,14.88,0.0,0.0,0,48
7524,116797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3090.0,4,2,0.0,2,2.0,13.64,0.0,0.0,2.0,13.64,0.0,0.0,0,25
7525,116804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400.0,4,2,0.0,3,3.0,22.39,0.0,0.0,3.0,22.39,0.0,0.0,0,48
7526,116805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8400.0,12,2,1.0,2,8.0,104.78,2.0,27.39,6.0,77.39,0.0,0.0,0,47
7527,116808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0,2,1,1.0,3,12.0,259.57,1.0,20.0,11.0,239.57,0.0,0.0,0,90
7528,116809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9240.0,3,2,0.0,3,2.0,18.59,0.0,0.0,2.0,18.59,0.0,0.0,0,34
7529,116810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560.0,4,2,0.0,3,4.0,49.39,0.0,0.0,4.0,49.39,0.0,0.0,0,27
7530,116811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8370.0,12,2,1.0,3,2.0,18.84,0.0,0.0,2.0,18.84,0.0,0.0,0,44
7531,116812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.0,4,2,1.0,3,9.0,120.17,0.0,0.0,9.0,120.17,0.0,0.0,0,79
7532,116814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8400.0,12,2,0.0,3,2.0,24.78,0.0,0.0,2.0,24.78,0.0,0.0,0,71
7533,116816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3545.0,7,2,0.0,3,3.0,39.78,0.0,0.0,3.0,39.78,0.0,0.0,0,66
7534,116817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9060.0,3,2,0.0,3,3.0,34.78,0.0,0.0,3.0,34.78,0.0,0.0,0,80
7535,116822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2070.0,1,2,0.0,3,3.0,67.18,0.0,0.0,3.0,67.18,0.0,0.0,0,48
7536,116831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2390.0,1,2,1.0,3,4.0,90.03,0.0,0.0,4.0,90.03,0.0,0.0,0,29
7537,116832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110.0,1,2,0.0,3,24.0,133.65,0.0,0.0,24.0,133.65,2.0,1.0,0,85
7538,116839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9051.0,3,2,1.0,3,12.0,1389.58,0.0,0.0,12.0,1389.58,0.0,0.0,0,37
7539,116842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460.0,1,2,1.0,3,8.0,276.58,0.0,0.0,8.0,276.58,40.0,1.0,0,65
7540,116845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8550.0,12,2,0.0,3,5.0,152.38,0.0,0.0,5.0,152.38,0.0,0.0,0,26
7541,116847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9080.0,3,2,0.0,3,2.0,32.23,0.0,0.0,2.0,32.23,0.0,0.0,0,40
7542,116848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.0,4,2,0.0,3,9.0,212.01999999999998,2.0,35.0,7.0,177.01999999999998,0.0,0.0,0,64
7543,116853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,4,2,1.0,3,2.0,74.78999999999999,0.0,0.0,2.0,74.78999999999999,0.0,0.0,0,33
7544,116855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9991.0,3,2,0.0,3,4.0,99.16,0.0,0.0,4.0,99.16,0.0,0.0,0,67
7545,116857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.0,4,2,0.0,3,3.0,74.37,1.0,24.79,2.0,49.58,0.0,0.0,0,58
7546,116860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.0,4,2,0.0,3,4.0,109.58,0.0,0.0,4.0,109.58,0.0,0.0,0,35
7547,116863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500.0,12,2,1.0,3,3.0,84.78999999999999,0.0,0.0,3.0,84.78999999999999,0.0,0.0,0,43
7548,116868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2930.0,1,2,1.0,3,5.0,124.16,0.0,0.0,5.0,124.16,0.0,0.0,0,49
7549,116869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3560.0,7,2,0.0,3,3.0,74.58,0.0,0.0,3.0,74.58,0.0,0.0,0,38
7550,116870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8851.0,12,2,0.0,3,4.0,119.78999999999999,0.0,0.0,4.0,119.78999999999999,0.0,0.0,0,51
7551,116873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8300.0,12,2,1.0,3,12.0,397.2,0.0,0.0,12.0,397.2,0.0,0.0,0,58
7552,116875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640.0,4,2,0.0,3,2.0,49.58,0.0,0.0,2.0,49.58,0.0,0.0,0,25
7553,116877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.0,12,2,1.0,3,34.0,754.06,0.0,0.0,34.0,754.06,0.0,0.0,0,32
7554,116880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.0,3,2,1.0,2,4.0,99.16,0.0,0.0,4.0,99.16,0.0,0.0,0,24
7555,116881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,1,2,0.0,3,4.0,99.16,1.0,24.79,3.0,74.37,0.0,0.0,0,54
7556,116886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.0,1,2,1.0,3,2.0,56.4,0.0,0.0,2.0,56.4,0.0,0.0,0,31
7557,116889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2920.0,1,2,0.0,3,3.0,97.18,0.0,0.0,3.0,97.18,0.0,0.0,0,39
7558,116892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3582.0,7,2,0.0,3,7.0,51.32,0.0,0.0,7.0,51.32,0.0,0.0,0,46
7559,116894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0,1,2,0.0,3,6.0,92.44,0.0,0.0,6.0,92.44,0.0,0.0,0,46
7560,116895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2920.0,1,2,0.0,3,3.0,27.44,0.0,0.0,3.0,27.44,0.0,0.0,0,30
7561,116897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.0,12,2,0.0,3,4.0,24.880000000000003,0.0,0.0,4.0,24.880000000000003,0.0,0.0,0,25
7562,116898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9820.0,3,2,1.0,3,3.0,86.75999999999999,0.0,0.0,3.0,86.75999999999999,0.0,0.0,0,43
7563,116903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9550.0,3,2,0.0,3,2.0,37.18,0.0,0.0,2.0,37.18,0.0,0.0,0,61
7564,116905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8550.0,12,2,0.0,3,8.0,246.57999999999998,0.0,0.0,8.0,246.57999999999998,0.0,0.0,0,38
7565,116907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8800.0,12,2,1.0,3,4.0,62.39,0.0,0.0,4.0,62.39,0.0,0.0,0,49
7566,116910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3090.0,4,2,0.0,3,3.0,148.74,0.0,0.0,3.0,148.74,0.0,0.0,0,55
7567,116913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831.0,4,2,0.0,3,7.0,47.230000000000004,0.0,0.0,7.0,47.230000000000004,0.0,0.0,0,60
7568,116916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.0,1,2,0.0,3,6.0,249.16,0.0,0.0,6.0,249.16,30.0,1.0,0,49
7569,116917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.0,7,2,0.0,3,6.0,253.95,1.0,30.0,5.0,223.95,0.0,0.0,0,59
7570,116919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2310.0,1,2,0.0,3,6.0,79.56,0.0,0.0,6.0,79.56,0.0,0.0,0,33
7571,116922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9120.0,3,2,1.0,3,2.0,24.78,0.0,0.0,2.0,24.78,0.0,0.0,0,48
7572,116923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,4,2,0.0,3,2.0,24.78,0.0,0.0,2.0,24.78,0.0,0.0,0,48
7573,116929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650.0,1,2,0.0,3,4.0,87.39,0.0,0.0,4.0,87.39,0.0,0.0,0,80
7574,116937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9420.0,3,2,0.0,3,4.0,49.56,0.0,0.0,4.0,49.56,0.0,0.0,0,27
7575,116939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9040.0,3,2,1.0,3,10.0,167.57999999999998,0.0,0.0,10.0,167.57999999999998,0.0,0.0,0,25
7576,116943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8480.0,12,2,0.0,3,5.0,109.16,0.0,0.0,5.0,109.16,0.0,0.0,0,66
7577,116944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3520.0,7,2,0.0,3,8.0,223.11,0.0,0.0,8.0,223.11,0.0,0.0,0,54
7578,116945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.0,7,2,0.0,3,9.0,254.37,1.0,24.79,8.0,229.57999999999998,0.0,0.0,0,73
7579,116950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.0,1,2,1.0,3,2.0,7.48,0.0,0.0,2.0,7.48,0.0,0.0,0,41
7580,116952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.0,1,2,0.0,3,4.0,124.93,0.0,0.0,4.0,124.93,0.0,0.0,0,51
7581,116954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8200.0,12,2,0.0,3,9.0,289.58,0.0,0.0,9.0,289.58,40.0,1.0,0,56
7582,116955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9170.0,3,2,1.0,3,12.0,327.78,1.0,30.0,11.0,297.78,2.0,1.0,0,46
7583,116956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.0,4,2,1.0,3,2.0,49.79,0.0,0.0,2.0,49.79,0.0,0.0,0,62
7584,116958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.0,4,2,0.0,3,3.0,81.58,0.0,0.0,3.0,81.58,0.0,0.0,0,43
7585,116961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3560.0,7,2,0.0,3,12.0,133.75,0.0,0.0,12.0,133.75,0.0,0.0,0,40
7586,116962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9051.0,3,2,0.0,3,4.0,131.16,0.0,0.0,4.0,131.16,0.0,0.0,0,39
7587,116965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9830.0,3,2,0.0,3,2.0,49.58,1.0,24.79,1.0,24.79,0.0,0.0,0,74
7588,116967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9031.0,3,2,0.0,3,5.0,130.96,0.0,0.0,5.0,130.96,0.0,0.0,0,46
7589,116969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500.0,12,2,1.0,3,7.0,199.57999999999998,0.0,0.0,7.0,199.57999999999998,0.0,0.0,0,54
7590,116971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.0,2,1,0.0,2,7.0,251.7,0.0,0.0,7.0,251.7,0.0,0.0,0,69
7591,116974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9031.0,3,2,0.0,3,13.0,177.28,2.0,20.0,11.0,157.28,0.0,0.0,0,43
7592,116975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3620.0,7,2,0.0,3,3.0,84.78999999999999,0.0,0.0,3.0,84.78999999999999,0.0,0.0,0,27
7593,116977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8490.0,12,2,0.0,3,2.0,24.78,0.0,0.0,2.0,24.78,0.0,0.0,0,80
7594,116980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,4,2,1.0,3,5.0,104.36,0.0,0.0,5.0,104.36,0.0,0.0,0,52
7595,116981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8740.0,12,2,0.0,3,2.0,56.79,0.0,0.0,2.0,56.79,0.0,0.0,0,61
7596,116984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2830.0,1,2,1.0,3,4.0,105.97999999999999,1.0,24.79,3.0,81.19,0.0,0.0,0,96
7597,116986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9052.0,3,2,0.0,3,11.0,319.58,0.0,0.0,11.0,319.58,0.0,0.0,0,38
7598,116988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3212.0,4,2,0.0,3,2.0,49.58,0.0,0.0,2.0,49.58,0.0,0.0,0,67
7599,116989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290.0,1,2,0.0,3,2.0,61.97,1.0,24.79,1.0,37.18,0.0,0.0,0,57
7600,116990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3220.0,4,2,0.0,3,2.0,37.18,0.0,0.0,2.0,37.18,0.0,0.0,0,39
7601,116991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.0,1,2,1.0,3,3.0,124.78999999999999,0.0,0.0,3.0,124.78999999999999,0.0,0.0,0,42
7602,116993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3390.0,4,2,1.0,3,7.0,329.68,0.0,0.0,7.0,329.68,42.5,1.0,0,36
7603,116994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3670.0,7,2,0.0,3,2.0,37.18,0.0,0.0,2.0,37.18,0.0,0.0,0,59
7604,116997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3390.0,4,2,0.0,3,4.0,106.62,2.0,57.04,2.0,49.58,0.0,0.0,0,37
7605,116999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3140.0,4,2,0.0,3,2.0,123.95,0.0,0.0,2.0,123.95,0.0,0.0,0,59
7606,117001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9800.0,3,2,1.0,3,3.0,149.16,0.0,0.0,3.0,149.16,0.0,0.0,0,95
7607,117004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2540.0,1,2,0.0,3,3.0,199.55,1.0,25.6,2.0,173.95,0.0,0.0,0,46
7608,117006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2660.0,1,2,1.0,3,3.0,84.78999999999999,0.0,0.0,3.0,84.78999999999999,0.0,0.0,0,52
7609,117008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8800.0,12,2,0.0,3,3.0,81.19,0.0,0.0,3.0,81.19,0.0,0.0,0,35
7610,117010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8200.0,12,2,1.0,3,10.0,321.37,0.0,0.0,10.0,321.37,0.0,0.0,0,37
7611,117015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9800.0,3,2,1.0,3,19.0,615.076,0.0,0.0,19.0,615.076,0.0,0.0,1,45
7612,117018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700.0,7,2,0.0,3,2.0,56.79,0.0,0.0,2.0,56.79,0.0,0.0,0,30
7613,117019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.0,3,2,0.0,3,4.0,109.58,2.0,54.79,2.0,54.79,0.0,0.0,0,38
7614,117021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2970.0,1,2,1.0,3,18.0,40.980000000000004,0.0,0.0,18.0,40.980000000000004,0.0,0.0,0,76
7615,117022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9140.0,3,2,0.0,3,5.0,22.48,0.0,0.0,5.0,22.48,5.0,1.0,0,36
7616,117023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2170.0,1,2,0.0,3,4.0,61.96,0.0,0.0,4.0,61.96,0.0,0.0,0,31
7617,117026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8200.0,12,2,0.0,3,2.0,49.58,0.0,0.0,2.0,49.58,0.0,0.0,0,50
7618,117027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.0,4,2,0.0,3,3.0,59.58,0.0,0.0,3.0,59.58,0.0,0.0,0,31
7619,117028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9300.0,3,2,0.0,3,2.0,74.78999999999999,1.0,50.0,1.0,24.79,0.0,0.0,0,50
7620,117030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8740.0,12,2,1.0,3,8.0,219.16,0.0,0.0,8.0,219.16,0.0,0.0,0,76
7621,117031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0,1,2,0.0,3,12.0,174.57999999999998,0.0,0.0,12.0,174.57999999999998,0.0,0.0,0,55
7622,117032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8434.0,12,2,0.0,3,2.0,49.58,0.0,0.0,2.0,49.58,0.0,0.0,0,45
7623,117034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1560.0,4,2,1.0,2,14.0,414.95,1.0,30.0,13.0,384.95,111.0,3.0,0,48
7624,117037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500.0,12,2,1.0,3,23.0,341.13,0.0,0.0,23.0,341.13,0.0,0.0,0,59
7625,117040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100.0,1,2,0.0,3,8.0,82.18,0.0,0.0,8.0,82.18,0.0,0.0,0,51
7626,117042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650.0,1,2,0.0,3,4.0,116.4,0.0,0.0,4.0,116.4,0.0,0.0,0,59
7627,117043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500.0,12,2,0.0,3,3.0,54.92,0.0,0.0,3.0,54.92,0.0,0.0,0,57
7628,117046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9980.0,3,2,0.0,3,13.0,122.11,0.0,0.0,13.0,122.11,10.0,1.0,0,47
7629,117049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3290.0,4,2,1.0,3,25.0,874.13,0.0,0.0,25.0,874.13,0.0,0.0,0,46
7630,117051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8770.0,12,2,1.0,3,3.0,104.36,0.0,0.0,3.0,104.36,0.0,0.0,0,47
7631,117054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820.0,4,2,0.0,3,18.0,590.77,0.0,0.0,18.0,590.77,0.0,0.0,0,57
7632,117057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.0,12,2,1.0,3,17.0,624.53,0.0,0.0,17.0,624.53,0.0,0.0,0,46
7633,117059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3010.0,4,2,0.0,3,8.0,145.39,0.0,0.0,8.0,145.39,0.0,0.0,0,82
7634,117063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8970.0,12,2,1.0,3,10.0,87.31,0.0,0.0,10.0,87.31,10.0,1.0,0,86
7635,117065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900.0,1,2,0.0,3,4.0,62.269999999999996,1.0,2.48,3.0,59.79,0.0,0.0,0,59
7636,117066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8310.0,12,2,1.0,2,6.0,44.96,0.0,0.0,6.0,44.96,30.0,3.0,0,26
7637,117073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2610.0,1,2,1.0,3,3.0,34.78,0.0,0.0,3.0,34.78,0.0,0.0,0,65
7638,117077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3050.0,4,2,0.0,3,3.0,49.57,0.0,0.0,3.0,49.57,0.0,0.0,0,51
7639,117078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,4,2,0.0,3,3.0,47.39,0.0,0.0,3.0,47.39,0.0,0.0,0,36
7640,117080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100.0,1,2,0.0,3,3.0,29.78,0.0,0.0,3.0,29.78,0.0,0.0,0,43
7641,117082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3630.0,7,2,0.0,3,2.0,17.39,0.0,0.0,2.0,17.39,0.0,0.0,0,40
7642,117086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,1,2,0.0,3,3.0,34.78,0.0,0.0,3.0,34.78,0.0,0.0,0,28
7643,117088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3360.0,4,2,0.0,3,2.0,24.78,0.0,0.0,2.0,24.78,0.0,0.0,0,62
7644,117089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8200.0,12,2,1.0,3,3.0,24.87,0.0,0.0,3.0,24.87,0.0,0.0,0,43
7645,117090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8520.0,12,2,1.0,3,2.0,52.39,0.0,0.0,2.0,52.39,0.0,0.0,0,51
7646,117091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8420.0,12,2,0.0,3,28.0,216.95,1.0,10.0,27.0,206.95,0.0,0.0,0,50
7647,117093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150.0,1,2,0.0,3,2.0,44.89,0.0,0.0,2.0,44.89,0.0,0.0,0,52
7648,117097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.0,4,2,0.0,3,3.0,37.17,0.0,0.0,3.0,37.17,0.0,0.0,0,26
7649,117105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110.0,1,2,0.0,3,5.0,123.94999999999999,0.0,0.0,5.0,123.94999999999999,0.0,0.0,0,82
7650,117111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8620.0,12,2,0.0,3,4.0,116.39,0.0,0.0,4.0,116.39,0.0,0.0,0,43
7651,117112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8800.0,12,2,1.0,3,3.0,74.58,0.0,0.0,3.0,74.58,0.0,0.0,0,42
7652,117113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,1,2,1.0,3,2.0,57.29,1.0,32.5,1.0,24.79,0.0,0.0,0,41
7653,117115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700.0,7,2,0.0,3,5.0,135.98,0.0,0.0,5.0,135.98,0.0,0.0,0,77
7654,117116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3583.0,7,2,0.0,3,5.0,139.57999999999998,1.0,24.79,4.0,114.78999999999999,0.0,0.0,0,29
7655,117118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8610.0,12,2,1.0,3,3.0,92.78999999999999,0.0,0.0,3.0,92.78999999999999,0.0,0.0,0,38
7656,117124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,1,2,1.0,3,3.0,87.538,0.0,0.0,3.0,87.538,0.0,0.0,1,25
7657,117125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700.0,7,2,0.0,3,6.0,164.37,0.0,0.0,6.0,164.37,0.0,0.0,0,72
7658,117126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8020.0,12,2,1.0,3,4.0,119.78999999999999,0.0,0.0,4.0,119.78999999999999,0.0,0.0,0,47
7659,117127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7170.0,5,4,1.0,2,15.0,337.15999999999997,1.0,24.79,14.0,312.37,0.0,0.0,0,46
7660,117133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8370.0,12,2,0.0,3,3.0,84.78999999999999,1.0,30.0,2.0,54.79,0.0,0.0,0,61
7661,117144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.0,7,2,0.0,3,6.0,166.54,0.0,0.0,6.0,166.54,0.0,0.0,0,39
7662,117145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3140.0,4,2,0.0,3,6.0,208.16000000000003,0.0,0.0,6.0,208.16000000000003,0.0,0.0,0,48
7663,117147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460.0,1,2,1.0,3,15.0,600.5799999999999,1.0,40.0,14.0,560.5799999999999,0.0,0.0,0,54
7664,117148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2280.0,1,2,1.0,3,7.0,404.92,0.0,0.0,7.0,404.92,0.0,0.0,0,33
7665,117150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2640.0,1,2,1.0,3,11.0,1797.9,0.0,0.0,11.0,1797.9,0.0,0.0,0,57
7666,117153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.0,3,2,1.0,3,2.0,54.79,0.0,0.0,2.0,54.79,0.0,0.0,0,35
7667,117154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9820.0,3,2,0.0,3,1.0,32.5,0.0,0.0,1.0,32.5,0.0,0.0,0,43
7668,117155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8300.0,12,2,0.0,2,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,0,45
7669,117157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,2,1,0.0,2,1.0,10.0,0.0,0.0,1.0,10.0,10.0,1.0,0,45
7670,117162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2811.0,1,2,0.0,3,4.0,32.88,0.0,0.0,4.0,32.88,0.0,0.0,0,49
7671,117163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3510.0,7,2,0.0,3,8.0,59.8,0.0,0.0,8.0,59.8,0.0,0.0,0,77
7672,117164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600.0,7,2,0.0,3,3.0,29.830000000000002,0.0,0.0,3.0,29.830000000000002,0.0,0.0,0,57
7673,117169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8520.0,12,2,0.0,3,10.0,86.34,0.0,0.0,10.0,86.34,0.0,0.0,0,72
7674,117170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800.0,7,2,1.0,3,7.0,52.08,0.0,0.0,7.0,52.08,0.0,0.0,0,31
7675,117172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9910.0,3,2,1.0,3,17.0,117.18,1.0,5.0,16.0,112.18,0.0,0.0,0,38
7676,117178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3620.0,7,2,0.0,3,3.0,37.17,0.0,0.0,3.0,37.17,0.0,0.0,0,28
7677,117183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.0,4,2,0.0,3,5.0,103.97,0.0,0.0,5.0,103.97,0.0,0.0,0,65
