,donorID,campaignID,frequency_donor,total_donated,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,total_amount_1_month,total_freq_1_month,total_amount_2_month,total_freq_2_month,total_amount_3_month,total_freq_3_month,total_amount_4_month,total_freq_4_month,total_amount_5_month,total_freq_5_month,total_amount_6_month,total_freq_6_month,Recency_dono,Unnamed: 0_x,zipcode,province,region,gender,language,Unnamed: 0_y,total_freq_till_now,total_amount_till_now,freq_out_campaign,amount_out_campaign,freq_in_campaign,amount_in_campaign,total_amount_till_last_3_years,total_freq_till_last_3_years,Age
0,134242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34241,3580.0,7,2,0.0,3,193759.0,2.0,30.0,0.0,0.0,2.0,30.0,0.0,0.0,53
1,126503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26502,4250.0,6,4,0.0,2,166824.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,70
2,104392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4391,4820.0,6,4,1.0,2,39829.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,45
3,105905,7244.0,2.0,155.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,155.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,5904,8370.0,12,2,0.0,3,52485.0,1.0,55.0,1.0,55.0,0.0,0.0,55.0,1.0,49
4,120506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20505,8020.0,12,2,0.0,3,140190.0,5.0,61.89,0.0,0.0,5.0,61.89,0.0,0.0,46
5,128540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28539,2800.0,1,2,1.0,3,174857.0,5.0,175.0,0.0,0.0,5.0,175.0,50.0,1.0,29
6,126159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26158,1500.0,4,2,0.0,3,165315.0,6.0,199.25,0.0,0.0,6.0,199.25,0.0,0.0,73
7,141462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41461,8310.0,12,2,1.0,3,210043.0,2.0,20.0,0.0,0.0,2.0,20.0,0.0,0.0,64
8,140682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40681,8580.0,12,2,1.0,3,208813.0,2.0,60.0,0.0,0.0,2.0,60.0,20.0,1.0,70
9,133551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33550,2110.0,1,2,1.0,3,191579.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,70
10,102019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,3600.0,7,2,1.0,3,18266.0,7.0,183.87,0.0,0.0,7.0,183.87,0.0,0.0,40
11,105175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5174,3500.0,7,2,1.0,3,46433.0,5.0,123.94999999999999,0.0,0.0,5.0,123.94999999999999,0.0,0.0,42
12,111013,,1.0,53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,11012,8310.0,12,2,1.0,3,89765.0,21.0,891.7579999999999,0.0,0.0,21.0,891.7579999999999,120.0,1.0,97
13,144019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44018,1020.0,2,1,1.0,3,214225.0,1.0,10.0,0.0,0.0,1.0,10.0,10.0,1.0,78
14,131199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31198,5001.0,10,4,0.0,2,183822.0,2.0,10.0,0.0,0.0,2.0,10.0,10.0,2.0,51
15,142468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42467,8510.0,12,2,1.0,3,212004.0,1.0,5.0,0.0,0.0,1.0,5.0,5.0,1.0,27
16,121937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21936,3020.0,4,2,1.0,3,146811.0,12.0,476.78999999999996,0.0,0.0,12.0,476.78999999999996,0.0,0.0,81
17,107681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7680,8400.0,12,2,0.0,3,65889.0,6.0,148.73999999999998,0.0,0.0,6.0,148.73999999999998,0.0,0.0,42
18,113805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13804,2180.0,1,2,1.0,3,105982.0,2.0,49.58,0.0,0.0,2.0,49.58,0.0,0.0,64
19,112360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12359,3920.0,7,2,1.0,3,97260.0,5.0,148.74,3.0,74.37,2.0,74.37,0.0,0.0,56
20,114420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14419,3640.0,7,2,1.0,3,109098.0,4.0,154.28,0.0,0.0,4.0,154.28,0.0,0.0,32
21,135378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35377,1200.0,2,1,0.0,2,197123.0,1.0,25.0,0.0,0.0,1.0,25.0,0.0,0.0,50
22,138381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38380,9550.0,3,2,1.0,3,205277.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,32
23,133011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33010,2530.0,1,2,1.0,3,189894.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,37
24,136120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36119,8400.0,12,2,1.0,3,199401.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,30
25,105054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5053,3040.0,4,2,0.0,2,45506.0,1.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,40
26,110537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10536,1840.0,4,2,0.0,3,86772.0,9.0,293.95,0.0,0.0,9.0,293.95,0.0,0.0,51
27,143137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43136,9080.0,3,2,1.0,3,213032.0,1.0,10.0,0.0,0.0,1.0,10.0,10.0,1.0,57
28,133273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33272,9100.0,3,2,1.0,3,190604.0,1.0,15.0,0.0,0.0,1.0,15.0,15.0,1.0,28
29,124016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24015,8300.0,12,2,1.0,2,156644.0,1.0,25.0,0.0,0.0,1.0,25.0,0.0,0.0,47
30,109613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9612,9420.0,3,2,1.0,3,79644.0,19.0,515.11,1.0,30.0,18.0,485.11,0.0,0.0,57
31,125090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25089,2330.0,1,2,1.0,3,160875.0,2.0,49.0,0.0,0.0,2.0,49.0,0.0,0.0,31
32,134162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34161,3910.0,7,2,0.0,3,193530.0,1.0,15.0,0.0,0.0,1.0,15.0,0.0,0.0,42
33,102042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041,3920.0,7,2,1.0,3,18441.0,16.0,431.7,1.0,24.79,15.0,406.91,0.0,0.0,61
34,136934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36933,2970.0,1,2,1.0,3,201916.0,2.0,50.0,0.0,0.0,2.0,50.0,0.0,0.0,27
35,126262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26261,9550.0,3,2,1.0,3,165813.0,1.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,51
36,113933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13932,2300.0,1,2,1.0,3,106581.0,2.0,182.227,0.0,0.0,2.0,182.227,150.0,1.0,45
37,119380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19379,9120.0,3,2,0.0,3,134118.0,8.0,304.37,0.0,0.0,8.0,304.37,0.0,0.0,47
38,100249,7229.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,248,1420.0,11,4,0.0,2,1120.0,4.0,135.0,0.0,0.0,4.0,135.0,100.0,3.0,69
39,117440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17439,9000.0,3,2,1.0,3,124781.0,10.0,229.78,0.0,0.0,10.0,229.78,0.0,0.0,43
40,131283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31282,2300.0,1,2,0.0,3,184081.0,2.0,10.0,0.0,0.0,2.0,10.0,0.0,0.0,51
41,139543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39542,9120.0,3,2,0.0,3,207162.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,38
42,111228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11227,7850.0,5,4,1.0,2,91106.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,81
43,135548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35547,8710.0,12,2,0.0,3,197579.0,1.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,41
44,104585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4584,2970.0,1,2,0.0,3,41920.0,8.0,2514.7000000000003,2.0,754.6600000000001,6.0,1760.04,0.0,0.0,66
45,102087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2086,3700.0,7,2,1.0,3,18763.0,30.0,712.34,1.0,40.0,29.0,672.34,0.0,0.0,81
46,126860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,8000.0,12,2,0.0,3,168368.0,6.0,180.0,0.0,0.0,6.0,180.0,0.0,0.0,57
47,120710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20709,3500.0,7,2,1.0,3,141145.0,3.0,74.37,0.0,0.0,3.0,74.37,0.0,0.0,67
48,142371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42370,8480.0,12,2,0.0,3,211875.0,1.0,40.0,0.0,0.0,1.0,40.0,40.0,1.0,36
49,125901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25900,3140.0,4,2,0.0,3,164259.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,62
50,132052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32051,1570.0,4,2,1.0,3,186887.0,3.0,60.0,1.0,20.0,2.0,40.0,10.0,1.0,56
51,110640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10639,9402.0,3,2,0.0,3,87388.0,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,55
52,121011,7244.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,21010,8800.0,12,2,1.0,3,142509.0,10.0,98.912,0.0,0.0,10.0,98.912,11.0,1.0,66
53,110607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10606,3621.0,7,2,0.0,3,87214.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,58
54,112443,7212.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,12442,2850.0,1,2,0.0,3,97788.0,12.0,405.0,0.0,0.0,12.0,405.0,80.0,2.0,41
55,110218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10217,3020.0,4,2,1.0,3,84097.0,1.0,37.18,1.0,37.18,0.0,0.0,0.0,0.0,48
56,110015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10014,9600.0,3,2,0.0,3,82587.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,41
57,127700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27699,4900.0,6,4,1.0,2,171430.0,2.0,20.0,0.0,0.0,2.0,20.0,0.0,0.0,66
58,114247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14246,1910.0,4,2,1.0,3,108186.0,3.0,11.16,0.0,0.0,3.0,11.16,0.0,0.0,54
59,122641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22640,2400.0,1,2,0.0,3,150511.0,4.0,107.0,0.0,0.0,4.0,107.0,0.0,0.0,65
60,123227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23226,3012.0,4,2,1.0,3,153266.0,6.0,40.0,0.0,0.0,6.0,40.0,0.0,0.0,48
61,103057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3056,8792.0,12,2,0.0,3,27885.0,1.0,26.28,0.0,0.0,1.0,26.28,0.0,0.0,43
62,138110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38109,9260.0,3,2,0.0,3,204659.0,2.0,60.0,1.0,30.0,1.0,30.0,0.0,0.0,31
63,103992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3991,9830.0,3,2,0.0,3,37100.0,15.0,837.48,1.0,50.0,14.0,787.48,0.0,0.0,41
64,139274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39273,9400.0,3,2,0.0,3,206784.0,1.0,39.0,0.0,0.0,1.0,39.0,0.0,0.0,51
65,133143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33142,3930.0,7,2,0.0,3,190239.0,1.0,35.0,0.0,0.0,1.0,35.0,0.0,0.0,58
66,140608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40607,2030.0,1,2,1.0,3,208701.0,2.0,20.0,0.0,0.0,2.0,20.0,0.0,0.0,58
67,137320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37319,1460.0,11,4,1.0,2,202898.0,1.0,50.0,0.0,0.0,1.0,50.0,50.0,1.0,60
68,120195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20194,2850.0,1,2,1.0,3,138378.0,2.0,99.58,0.0,0.0,2.0,99.58,0.0,0.0,50
69,144652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44651,8630.0,12,2,0.0,3,216429.0,2.0,48.39,0.0,0.0,2.0,48.39,0.0,0.0,60
70,135074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35073,8670.0,12,2,1.0,3,196403.0,8.0,263.0,0.0,0.0,8.0,263.0,0.0,0.0,52
71,120797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20796,8551.0,12,2,1.0,3,141578.0,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,66
72,137241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37240,3680.0,7,2,1.0,3,202693.0,3.0,71.0,0.0,0.0,3.0,71.0,36.0,1.0,34
73,123448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23447,1080.0,2,1,0.0,3,154227.0,4.0,92.5,0.0,0.0,4.0,92.5,0.0,0.0,67
74,127181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27180,2520.0,1,2,0.0,3,169557.0,3.0,80.0,0.0,0.0,3.0,80.0,0.0,0.0,33
75,143400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43399,3270.0,4,2,1.0,3,213487.0,1.0,10.0,0.0,0.0,1.0,10.0,10.0,1.0,49
76,133585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33584,2170.0,1,2,0.0,3,191697.0,4.0,123.0,0.0,0.0,4.0,123.0,0.0,0.0,51
77,129281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29280,2640.0,1,2,0.0,3,177563.0,1.0,37.0,0.0,0.0,1.0,37.0,0.0,0.0,45
78,106420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6419,8340.0,12,2,0.0,3,56642.0,8.0,198.32,0.0,0.0,8.0,198.32,0.0,0.0,42
79,120310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20309,9940.0,3,2,1.0,3,139101.0,5.0,74.35,0.0,0.0,5.0,74.35,0.0,0.0,32
80,100875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874,2920.0,1,2,0.0,3,7290.0,2.0,37.18,1.0,24.79,1.0,12.39,0.0,0.0,72
81,129379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29378,1820.0,4,2,0.0,3,177892.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,59
82,129171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29170,9820.0,3,2,1.0,3,177126.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,39
83,135592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35591,7022.0,5,4,0.0,2,197747.0,1.0,36.0,0.0,0.0,1.0,36.0,0.0,0.0,55
84,134625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34624,3940.0,7,2,0.0,3,195013.0,1.0,33.0,0.0,0.0,1.0,33.0,0.0,0.0,54
85,101112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111,2500.0,1,2,0.0,3,9614.0,1.0,12.39,0.0,0.0,1.0,12.39,0.0,0.0,42
86,115541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15540,1702.0,4,2,0.0,3,114711.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,72
87,117581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17580,2280.0,1,2,1.0,3,125781.0,3.0,54.58,3.0,54.58,0.0,0.0,0.0,0.0,48
88,105378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5377,1082.0,2,1,0.0,3,48339.0,1.0,33.81,0.0,0.0,1.0,33.81,0.0,0.0,52
89,102661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2660,8480.0,12,2,1.0,3,22865.0,3.0,61.97,0.0,0.0,3.0,61.97,0.0,0.0,29
90,107960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7959,2460.0,1,2,0.0,3,68043.0,3.0,14.96,0.0,0.0,3.0,14.96,0.0,0.0,78
91,122968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22967,2960.0,1,2,0.0,3,151977.0,1.0,12.5,0.0,0.0,1.0,12.5,0.0,0.0,31
92,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20025,3560.0,7,2,1.0,3,137594.0,1.0,24.79,0.0,0.0,1.0,24.79,0.0,0.0,38
93,122244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22243,2560.0,1,2,0.0,3,148407.0,3.0,93.85,0.0,0.0,3.0,93.85,0.0,0.0,73
94,128645,7244.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,28644,9940.0,3,2,1.0,3,175276.0,1.0,5.5,0.0,0.0,1.0,5.5,0.0,0.0,26
95,133355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33354,3680.0,7,2,0.0,3,190868.0,4.0,25.0,0.0,0.0,4.0,25.0,5.0,1.0,34
96,115905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15904,2140.0,1,2,1.0,3,116404.0,2.0,166.107,0.0,0.0,2.0,166.107,150.0,1.0,68
97,117502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17501,8490.0,12,2,0.0,3,125065.0,3.0,79.75,0.0,0.0,3.0,79.75,0.0,0.0,57
98,116338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16337,8500.0,12,2,1.0,3,118754.0,5.0,73.44,0.0,0.0,5.0,73.44,0.0,0.0,50
99,127497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27496,9340.0,3,2,1.0,3,170668.0,2.0,60.0,0.0,0.0,2.0,60.0,0.0,0.0,85
100,125673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25672,2275.0,1,2,0.0,3,163347.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,44
101,114453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14452,3770.0,7,2,1.0,3,109269.0,2.0,65.0,0.0,0.0,2.0,65.0,0.0,0.0,53
102,123338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23337,2970.0,1,2,0.0,3,153750.0,12.0,220.0,1.0,25.0,11.0,195.0,0.0,0.0,80
103,143900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43899,2000.0,1,2,1.0,3,214079.0,1.0,10.0,0.0,0.0,1.0,10.0,10.0,1.0,60
104,132439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32438,9100.0,3,2,1.0,3,188129.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,59
105,109393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9392,8500.0,12,2,0.0,3,78125.0,1.0,68.05,0.0,0.0,1.0,68.05,0.0,0.0,83
106,128763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28762,3020.0,4,2,0.0,3,175768.0,1.0,30.0,0.0,0.0,1.0,30.0,0.0,0.0,45
107,133177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33176,8691.0,12,2,0.0,3,190339.0,1.0,35.0,0.0,0.0,1.0,35.0,0.0,0.0,53
108,124227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24226,1082.0,2,1,0.0,2,157487.0,3.0,40.0,0.0,0.0,3.0,40.0,20.0,2.0,28
109,110430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10429,3120.0,4,2,0.0,3,85865.0,5.0,96.66999999999999,1.0,46.48,4.0,50.19,0.0,0.0,40
110,126070,7074.0,2.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,26069,3700.0,7,2,1.0,3,164994.0,2.0,71.0,0.0,0.0,2.0,71.0,45.0,1.0,63
111,103038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3037,8530.0,12,2,0.0,3,27753.0,1.0,27.27,0.0,0.0,1.0,27.27,0.0,0.0,29
112,140029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40028,2800.0,1,2,1.0,3,207829.0,1.0,40.0,0.0,0.0,1.0,40.0,0.0,0.0,51
113,125784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25783,9120.0,3,2,1.0,3,163742.0,1.0,50.0,0.0,0.0,1.0,50.0,0.0,0.0,42
114,123829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23828,3730.0,7,2,1.0,3,155790.0,7.0,33.0,0.0,0.0,7.0,33.0,0.0,0.0,36
115,100711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710,2180.0,1,2,1.0,3,5721.0,5.0,247.89999999999998,1.0,49.58,4.0,198.32,0.0,0.0,43
116,104178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4177,9030.0,3,2,0.0,3,38293.0,40.0,2000.0,0.0,0.0,40.0,2000.0,0.0,0.0,43
117,127045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27044,3500.0,7,2,1.0,3,169106.0,4.0,112.0,1.0,32.0,3.0,80.0,0.0,0.0,37
118,109694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9693,9051.0,3,2,1.0,3,80069.0,1.0,49.58,0.0,0.0,1.0,49.58,0.0,0.0,81
119,122069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22068,8310.0,12,2,1.0,3,147384.0,2.0,84.58,0.0,0.0,2.0,84.58,0.0,0.0,29
120,106310,7243.0,1.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,6309,1700.0,4,2,0.0,3,55873.0,10.0,158.024,0.0,0.0,10.0,158.024,30.0,1.0,29
121,122041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22040,8830.0,12,2,1.0,3,147256.0,17.0,548.53,8.0,203.74,9.0,344.78999999999996,0.0,0.0,47
122,115706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15705,3920.0,7,2,0.0,3,115412.0,14.0,641.13,1.0,50.0,13.0,591.13,50.0,1.0,42
123,113290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13289,2840.0,1,2,0.0,3,103345.0,1.0,33.81,0.0,0.0,1.0,33.81,0.0,0.0,51
124,100556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555,2000.0,1,2,1.0,3,4107.0,12.0,895.59,1.0,74.37,11.0,821.22,0.0,0.0,44
125,133029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33028,3400.0,4,2,0.0,3,189935.0,3.0,52.39,0.0,0.0,3.0,52.39,0.0,0.0,56
126,139558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39557,2322.0,1,2,1.0,3,207190.0,2.0,200.0,0.0,0.0,2.0,200.0,100.0,1.0,29
127,130931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30930,1730.0,4,2,0.0,3,182862.0,15.0,390.82,1.0,30.0,14.0,360.82,0.0,0.0,46
128,142127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42126,8300.0,12,2,0.0,3,211231.0,3.0,32.39,0.0,0.0,3.0,32.39,0.0,0.0,27
129,116669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16668,3960.0,7,2,1.0,3,120709.0,14.0,759.45,0.0,0.0,14.0,759.45,0.0,0.0,51
130,119194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19193,3980.0,7,2,0.0,3,133181.0,1.0,7.44,0.0,0.0,1.0,7.44,0.0,0.0,48
131,130875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30874,3770.0,7,2,1.0,3,182694.0,2.0,30.0,0.0,0.0,2.0,30.0,0.0,0.0,80
132,135370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35369,2970.0,1,2,0.0,3,197113.0,1.0,33.0,0.0,0.0,1.0,33.0,0.0,0.0,62
133,116520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16519,9200.0,3,2,1.0,3,119714.0,23.0,774.1,1.0,49.58,22.0,724.52,40.0,1.0,28
134,139370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39369,8310.0,12,2,1.0,3,206909.0,1.0,35.0,0.0,0.0,1.0,35.0,0.0,0.0,50
135,127695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27694,8020.0,12,2,1.0,3,171414.0,5.0,152.5,0.0,0.0,5.0,152.5,0.0,0.0,27
136,117497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17496,9170.0,3,2,1.0,3,125057.0,1.0,37.18,0.0,0.0,1.0,37.18,0.0,0.0,59
137,109328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9327,3500.0,7,2,0.0,3,77703.0,4.0,80.83,0.0,0.0,4.0,80.83,0.0,0.0,50
138,122865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,9140.0,3,2,0.0,3,151499.0,2.0,10.0,0.0,0.0,2.0,10.0,0.0,0.0,36
139,113674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13673,1500.0,4,2,1.0,3,105246.0,4.0,55.0,0.0,0.0,4.0,55.0,0.0,0.0,58
140,139537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39536,9040.0,3,2,0.0,3,207153.0,1.0,39.0,0.0,0.0,1.0,39.0,0.0,0.0,80
141,138496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38495,8760.0,12,2,1.0,3,205458.0,1.0,25.0,0.0,0.0,1.0,25.0,0.0,0.0,67
